title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Hanakappa,,"['Comedy', 'Kids']",5.99,"Xebec,             OLM",TV,Ranked #9308,Members 757,Story about Kappa with flowers on their heads.,https://cdn.myanimelist.net/images/anime/1105/90503.jpg,https://myanimelist.net/anime/8336/Hanakappa
Aware! Meisaku-kun,,"['Comedy', 'Parody', 'School', 'Kids']",N/A,Pie in the sky,TV,Ranked #18509,Members 740,"A long, long time ago, there was a prestigious school called ""Ryuuguu Elementary School"" that produced many masterpiece characters. One day, an ordinary boy named Meisaku Matsuda enrolled at the school. Little did he know that the place for learning was filled with crazy characters like Sweets, the energetic idiot; Musubi, a rice ball who gets angry when called ""onigiri""; Nokio, a narcissistic self-proclaimed robot; and Bolt, who's clearly faster than a rabbit. Surrounded by such unique characters, will Meisaku be able to graduate as a splendid masterpiece character?

(Source: Anime News Network)",https://cdn.myanimelist.net/images/anime/1925/122974.jpg,https://myanimelist.net/anime/32956/Aware_Meisaku-kun
Shiawase Haitatsu Taneko,,['Comedy'],N/A,Kachidoki Studio,TV,Ranked #15884,Members 736,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.)

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/28900.jpg,https://myanimelist.net/anime/10506/Shiawase_Haitatsu_Taneko
Obake Zukan,,"['Comedy', 'Fantasy', 'Supernatural', 'Mythology', 'Kids']",N/A,Fanworks,TV,Ranked #14719,Members 626,"The Obake Zukan series illustrates various monsters and spirits and explains why they are scary. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1885/106287.jpg,https://myanimelist.net/anime/41383/Obake_Zukan
Kirin the Noop,,['Adventure'],N/A,,TV,Ranked #21390,Members 569,A shadow painting anime about a timid giraffe named Noop and his hedgehog companion named Harry as they travel their distant star world helping each other.,https://cdn.myanimelist.net/images/anime/13/86110.jpg,https://myanimelist.net/anime/35694/Kirin_the_Noop
Kaoru no Taisetsu na Mono,,['Comedy'],N/A,Kachidoki Studio,TV,Ranked #21196,Members 499,Spin-off of Kichikujima with super deformed characters.,https://cdn.myanimelist.net/images/anime/1352/109736.jpg,https://myanimelist.net/anime/43416/Kaoru_no_Taisetsu_na_Mono
Shimajirou no Wow!,,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",N/A,The Answer Studio,TV,Ranked #15915,Members 490,Fourth season of the Shimajirou children's television series.,https://cdn.myanimelist.net/images/anime/9/50737.jpg,https://myanimelist.net/anime/18941/Shimajirou_no_Wow
Mori no Ratio,Ratio of Forest,"['Adventure', 'Fantasy', 'Kids']",N/A,,TV,Ranked #14324,Members 458,Stop-motion anime about a girl named Ratio who lives in a forest with her icy monsters and creatures. Every day she goes out explores new things.,https://cdn.myanimelist.net/images/anime/8/70899.jpg,https://myanimelist.net/anime/29427/Mori_no_Ratio
Manul no Yuube,,['Slice of Life'],N/A,,TV,Ranked #13924,Members 454,"Within the nature ""Darwin Kita! Kikimono Shin Densetsu"" program on NHK1.5 airs the short Manul no Yuube, based on a web manga/comic of the same name. It following animal characters who visit the bar Manul no Yuube. The bar is run by the Mama who is a Pallas's cat (Otocolobus manul) and serviced by the hostess Tsunomin who is a Brazilian treehopper (Bocydium globulare).",https://cdn.myanimelist.net/images/anime/1980/96936.jpg,https://myanimelist.net/anime/38776/Manul_no_Yuube
Gohan Kaijuu Pap,,"['Action', 'Comedy', 'Kids']",N/A,DLE,TV,Ranked #20027,Members 418,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",https://cdn.myanimelist.net/images/anime/13/59289.jpg,https://myanimelist.net/anime/22669/Gohan_Kaijuu_Pap
Yowamushi Monsters,,['Kids'],N/A,,TV,Ranked #17894,Members 393,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,https://cdn.myanimelist.net/images/anime/11/72127.jpg,https://myanimelist.net/anime/30119/Yowamushi_Monsters
Norimono Man: Mobile Land no Car-kun,,"['Comedy', 'Racing', 'Kids']",N/A,CloverWorks,TV,Ranked #14687,Members 382,"The anime will depict various vehicles as characters in the ""Mobile Land"" island. The protagonist Car-kun arrives at the island as a delivery worker. Through his deliveries, he gets to know the residents of Mobile Land, all while following traffic rules and having his deliveries stopped by the meddling Sabibi. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1204/123852.jpg,https://myanimelist.net/anime/41384/Norimono_Man__Mobile_Land_no_Car-kun
Bite-Choicar,,"['Racing', 'Kids']",N/A,,TV,Ranked #18765,Members 369,"Chashin was selected by the legendary choicar ""Stormbone,"" as the strongest racer, and will showcase a new concept of bite racing.

Bite racing is a new racing game that never hits a rail with two cars chasing in a match. The bite-free rail running on the track creates a more realistic racing experience. Various types of super cars such as speed type, balance type, and power type create unique racing on 3 types of tracks (crash track, line track, outdoor race).

(Source: enewstoday.co.kr)",https://cdn.myanimelist.net/images/anime/1656/106927.jpg,https://myanimelist.net/anime/41638/Bite-Choicar
Robot Pulta,,"['Adventure', 'Comedy', 'Mecha', 'Kids']",N/A,,TV,Ranked #15398,Members 361,Stop-motion animation about robots; though mainly focusing on Pulta a white square robot.,https://cdn.myanimelist.net/images/anime/9/70637.jpg,https://myanimelist.net/anime/29375/Robot_Pulta
Neko Neko Nihonshi 5th Season,,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai', 'Kids']",N/A,,TV,Ranked #14541,Members 355,Fifth season of Neko Neko Nihonshi.,https://cdn.myanimelist.net/images/anime/1112/106363.jpg,https://myanimelist.net/anime/41404/Neko_Neko_Nihonshi_5th_Season
Konigiri-kun,,['Kids'],N/A,,TV,Ranked #13407,Members 324,A stop-motion anime using bentou ingredients as the characters.,https://cdn.myanimelist.net/images/anime/8/86112.jpg,https://myanimelist.net/anime/35696/Konigiri-kun
Liv & Bell,,"['Adventure', 'Kids']",N/A,,TV,Ranked #13743,Members 320,"A stop-motion animation about Liv, a curious little girl and Bell, a gluttonous hedgehog. Together they go on an adventure in a picture book. ",https://cdn.myanimelist.net/images/anime/6/70717.jpg,https://myanimelist.net/anime/29421/Liv___Bell
Otoppe,,"['Fantasy', 'Music', 'Kids']",N/A,,TV,Ranked #14896,Members 311,"The series follows a young girl named Shina who hopes to become the world's best DJ, and is interested in new sounds. Shina explores a mysterious world filled with Otoppe, strange creatures capable of unique sounds.",https://cdn.myanimelist.net/images/anime/4/85180.jpg,https://myanimelist.net/anime/35372/Otoppe
Poccolies,,"['Slice of Life', 'Kids']",N/A,Kachidoki Studio,TV,Ranked #15082,Members 309,"The 2018 LINE sticker set Poccolies is inspiring a series of anime shorts. The story of the sticker set is that a positive and honest boy named Patsuhiko lives on Pokkori Island, along with the shrewd and mysterious Ham, and a reliable older brother figure named Kangaroo. The sticker set follows their daily lives. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1806/105533.jpg,https://myanimelist.net/anime/41101/Poccolies
Oidon to,,"['Sports', 'Kids']",N/A,,TV,Ranked #14747,Members 285,A young boy tries to become as strong of a sumo wrestler as his father. ,https://cdn.myanimelist.net/images/anime/13/86114.jpg,https://myanimelist.net/anime/35698/Oidon_to
Keito no Yousei: Knit to Wool,,"['Fantasy', 'Kids']",N/A,,TV,Ranked #21252,Members 281,A stop-motion anime using knitted characters. Knit and Wool are yarn fairies who create a fun knitted play time at night.,https://cdn.myanimelist.net/images/anime/2/86111.jpg,https://myanimelist.net/anime/35695/Keito_no_Yousei__Knit_to_Wool
Unicorn no Kyupi,,"['Fantasy', 'Kids']",N/A,,TV,Ranked #16964,Members 275,"Unicorn no Kyupi is a helpful sprite that lives in the kitchen and polishes dirty pots and pans clean with its fluffy white body. Harigorou, a rival sprite shaped like a hedgehog, tries to interfere. 

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1165/91319.jpg,https://myanimelist.net/anime/34990/Unicorn_no_Kyupi
Pakkororin,,['Kids'],N/A,,TV,Ranked #14939,Members 265,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",https://cdn.myanimelist.net/images/anime/1134/93318.jpg,https://myanimelist.net/anime/38099/Pakkororin
Catch! Tiniping,Catch! Teenieping,"['Fantasy', 'Mahou Shoujo', 'School', 'Kids']",N/A,,TV,Ranked #18951,Members 253,"Catch! Teenieping revolves around mischievous creatures called Teenieping that like to enter people's minds, but their playful nature and magical powers can wreak havoc in their hosts' lives. When the Teenieping are set loose on Earth, Princess Romi of the Emotion Kingdom becomes an ordinary girl that has to turn into a magical girl to stop them, all while balancing her new civilian life as a worker for the Bakery Heartrose with her coworkers Ian, Kyle, and Jun.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1414/114460.jpg,https://myanimelist.net/anime/48343/Catch_Tiniping
Reizouko no Tsukenosuke!,,"['Comedy', 'Parody', 'Kids']",N/A,,TV,Ranked #15341,Members 244,A gag anime about foods in a refrigerator. The anime airs within the Oha Suta children's morning TV program and will receive a simultaneous manga serialization by Kazumata Oguri.,https://cdn.myanimelist.net/images/anime/1884/95217.jpg,https://myanimelist.net/anime/38451/Reizouko_no_Tsukenosuke
Pororo Donghwanala,Pororo Fairy Tale Story,"['Adventure', 'Fantasy', 'Kids']",N/A,,TV,Ranked #15130,Members 234,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1465/114524.jpg,https://myanimelist.net/anime/48250/Pororo_Donghwanala
Origami Ninja Koyankinte,,"['Comedy', 'Kids']",N/A,Directions,TV,Ranked #14849,Members 226,"Koyan, the Origami Ninja, came to Earth from his planet Origamio to find the magical stone ""Hapiton"" that has the ability to make people happy. On the way, he was joined by childhood friend Namin anda new friend Lublin. One day, a villain called Evilrun appeared. Evilrun has a black hole in her stomach and tries to inhale anything. Every time an event happens, Evilrun gets in the way of Koyan and friends. But what Evilrun's aim is remains a mystery...",https://cdn.myanimelist.net/images/anime/1860/106477.jpg,https://myanimelist.net/anime/41458/Origami_Ninja_Koyankinte
Awajishima no Shichifukujin,Seven Lucky Gods,"['Comedy', 'Supernatural', 'Kids']",N/A,,TV,Ranked #18508,Members 192,"The story centers on the Seven Gods of Fortune in Japanese mythology as they reside on Awaji Island in Hyogo. In the shorts' story, the Seven Gods of Fortune slack in their duties in heaven, and Susanoo-no-Mikoto banishes them to Awaji Island. In order to return to the heavenly realm, they must help bring happiness to humans and rebuild their virtue. The outcast gods reluctantly grant human wishes and accumulate points in their ""god phones"" to be able to return to heaven. They aim to perform good deeds on particularly auspicious days to maximize point accumulation. Despite their best efforts at accumulating virtue, sometimes the Seven Gods of Fortune end up bringing misfortune to humans. When they fail, they lose points, further prolonging their stay on Awaji Island.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1860/109576.jpg,https://myanimelist.net/anime/42998/Awajishima_no_Shichifukujin
Kaijuu Step Wandabada 2nd Season,,"['Comedy', 'Kids']",N/A,Usagi Ou,TV,Ranked #21067,Members 177,Second season of Kaijuu Step Wandabada.,https://cdn.myanimelist.net/images/anime/1934/109054.jpg,https://myanimelist.net/anime/41813/Kaijuu_Step_Wandabada_2nd_Season
Sigan Yeohaengja Luke,Time Traveler Luke,"['Action', 'Adventure', 'Sci-Fi', 'Kids']",N/A,,TV,Ranked #16137,Members 163,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1177/114519.jpg,https://myanimelist.net/anime/48262/Sigan_Yeohaengja_Luke
Recola,,"['Slice of Life', 'Kids']",N/A,,TV,Ranked #15338,Members 103,A stop-motion series about Recola who creatively recycles materials to solve everyday problems.,https://cdn.myanimelist.net/images/anime/1564/124424.jpg,https://myanimelist.net/anime/52066/Recola
Porong Porong Pororo 7,Pororo the Little Penguin 7,"['Fantasy', 'Kids']",N/A,,TV,Ranked #15128,Members 22,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1029/130303.jpg,https://myanimelist.net/anime/48245/Porong_Porong_Pororo_7
Tenkuu Shinpan,High-Rise Invasion,"['Action', 'Horror', 'Mystery', 'Gore']",6.73,Zero-G,ONA,Ranked #5262,"Members 275,977","Upon witnessing a man's head cracked open with an axe, 16-year-old Yuri Honjou trembles in fear and confusion as she flees from the masked assailant, only to find out she's trapped in an abandoned building where every door is mysteriously locked. Desperately searching for a way out, Yuri runs to the rooftop, but a world with no signs of life stands before her, surrounded by high-rise buildings. Though filled with despair, once she learns that her brother is also in this strange place, Yuri is determined to find him and escape.

However, she soon finds that there are more masked murderers in the area, anxious to terrorize their newfound victims and satiate their sickest desires, leaving Yuri to question if they will be able to make it out alive.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1547/117947.jpg,https://myanimelist.net/anime/43690/Tenkuu_Shinpan
B: The Beginning Succession,,"['Action', 'Mystery', 'Supernatural', 'Suspense', 'Detective', 'Psychological']",6.18,Production I.G,ONA,Ranked #8306,"Members 86,652","In the first season of B: The Beginning, two men confronted their own past with great sacrifice. Maverick detective Keith Flick fought against his demons and finally exposed the dark secrets behind the Kingdom of Cremona. Mutant wunderkind Koku finally reunited with the most precious memory from his stolen childhood. Several months have passed since then, and the entire world seems to have forgotten the turmoil caused by those events. As Keith returns to the Royal Police to conduct his own investigation, Koku and Yuna try to enjoy an ordinary life in peace. But the consequences of the Jaula Blanca experiments are far from being extinct, as Koku soon discovers when his supposedly dead lab mate Kirisame suddenly shows up.

(Source: Official Site)",https://cdn.myanimelist.net/images/anime/1409/112177.jpg,https://myanimelist.net/anime/37994/B__The_Beginning_Succession
Super Dragon Ball Heroes,,"['Action', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power', 'Shounen']",5.30,Toei Animation,ONA,Ranked #11983,"Members 67,218","In May 2018, V-Jump announced the promotional anime for Dragon Ball Heroes, a Japanese arcade and trading card game. The video game has been adapted to a Nintendo Switch port for western audiences, whilst the card game is released under the name ""Dragon Ball Super TCG"" and is combined with the other card game of the same name in japan. The anime is expected to be short and it is not expected to broadcast on TV. It has adapted the game's Prison Planet Arc, as long as the manga original arc ""Big Bang Mission"" and ""Ultra God Misson"", also fully detailed in the Heroes manga published in Saikyou Jump, although under 2 separate canons. They have never been published officially in English. The first episode debuted July 1, 2018 at Aeon Lake Town.",https://cdn.myanimelist.net/images/anime/1480/92990.jpg,https://myanimelist.net/anime/37885/Super_Dragon_Ball_Heroes
Holo no Graffiti,Holo Graffiti,['Comedy'],8.29,Hololive Production,ONA,Ranked #251,"Members 48,599","From unraveling the secrets of opening and closing doors to defusing surprise packages more commonly known as bombs, there is never a dull day at the Hololive Production office! Holo no Graffiti follows an eccentric cast of Virtual YouTubers, also known as ""VTubers,"" going about their absurd yet hilarious daily lives, detailing all their cute moments and mishaps.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1259/110227.jpg,https://myanimelist.net/anime/44042/Holo_no_Graffiti
Wu Liuqi Zhi Xuanwu Guo Pian,Scissor Seven Season 3,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery', 'Martial Arts', 'Super Power']",8.44,,ONA,Ranked #153,"Members 43,881","In order to protect the residents of Xiaoji Island and the peaceful life here, Wu Liuqi and his partners Dabao and Xiaofei embark on a journey to the Xuanwu Kingdom to find out the truth about his identity and a way to save the island. Waiting for them is more unknowns and adventures.

(Source: bilibili, edited)",https://cdn.myanimelist.net/images/anime/1884/111224.jpg,https://myanimelist.net/anime/45556/Wu_Liuqi_Zhi_Xuanwu_Guo_Pian
Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,Kimetsu Academy: Valentine Edition,['Comedy'],6.69,ufotable,ONA,Ranked #5437,"Members 40,194","Zenitsu Agatsuma is determined to be the subject of adoration by receiving chocolates on Valentine’s Day—and this year, he is taking no chances. Enlisting the help of his friend Tanjirou Kamado, the two are prepared to learn from some of Kimetsu Academy's most popular figures. Together, they ask Kyoujurou Rengoku, the history teacher; Giyuu Tomioka, the PE teacher; and Tengen Uzui, the art teacher, about the secrets to their popularity. However, only time will tell if following their advice will bring the same success for Zenitsu.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1722/120098.jpg,https://myanimelist.net/anime/47398/Chuukou_Ikkan_Kimetsu_Gakuen_Monogatari__Valentine-hen
Tian Guan Ci Fu Special,Heaven Official's Blessing Special,"['Drama', 'Supernatural', 'Historical']",8.48,Haoliners Animation League,ONA,Ranked #132,"Members 34,834","Xie Lian and Hua Cheng recount their recent adventures during a quiet night at Puqi Shrine. Amidst the serenity, the Crimson Rain Sought Flower reveals a little more about Xie Lian's true character, and an embarrassing memory reminds him of how much he has changed since his previous ascensions. However, no matter how much time has passed, Xie Lian never fails to believe in the good he sees in the people around him. Though the heavens may ridicule him, his words and actions have earned him the most devout of followers.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1043/110306.jpg,https://myanimelist.net/anime/44070/Tian_Guan_Ci_Fu_Special
Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu!!,,"['Romance', 'Hentai']",6.35,Studio Hokiboshi,ONA,Ranked N/A,"Members 34,778","Coworkers often gossip during breaks or go drinking after work hours. Ryouhei Hachiya and his Department Head are no different. But this time, in exchange for keeping the fact that Ryouhei skipped a day of work a secret, his Department Head dares him to invite the shy and disheveled office clerk Rena Yukuhashi out for a drink. He has a difficult time completing this menial task, since the Department Head's only goal is to find out if Rena is a virgin, but he does so anyway.

On their outing, Ryouhei is unexpectedly mesmerized by Rena's appearance. Not only does she look stunning, but the way she speaks unrestrictedly pleases him. Ryouhei finds himself captivated by the previously reserved girl, and after their first night, their encounters become more frequent. However, complications arise when Ryouhei later tries to act cool around his Department Head.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1139/110273.jpg,https://myanimelist.net/anime/44044/Jimihen__Jimiko_wo_Kaechau_Jun_Isei_Kouyuu
Otona no Bouguya-san II,Armor Shop for Ladies and Gentlemen II,"['Comedy', 'Fantasy', 'Ecchi']",5.49,IMAGICA Lab.,ONA,Ranked #11390,"Members 11,872",Second season of Otona no Bouguya-san.,https://cdn.myanimelist.net/images/anime/1738/111426.jpg,https://myanimelist.net/anime/42862/Otona_no_Bouguya-san_II
Enen no Shouboutai Mini Anime,Fire Force Mini Anime,['Comedy'],6.01,,ONA,Ranked #9200,"Members 10,041","Mini anime featuring chibi characters from Enen no Shouboutai, streamed on the official Twitter account.",https://cdn.myanimelist.net/images/anime/1339/111255.jpg,https://myanimelist.net/anime/45999/Enen_no_Shouboutai_Mini_Anime
Ajisai no Chiru Koro ni,,['Hentai'],6.39,T-Rex,ONA,Ranked N/A,"Members 7,392","Yuuta Yamano and Shinomiya Natsuha are dating. But it seems that he has no idea that she is hiding a secret relationship that gives her more satisfaction than dating him.

(Source: hanime)",https://cdn.myanimelist.net/images/anime/1367/109804.jpg,https://myanimelist.net/anime/43467/Ajisai_no_Chiru_Koro_ni
Shanhe Jian Xin,Thousand Autumns,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",7.73,Motion Magic,ONA,Ranked #1052,"Members 7,369","After being defeated by the leader of the Beimu clan, Mount Xuandu's chief disciple Shen Qiao falls off a cliff and nearly dies from his injuries. Unfortunately, the ruthless Cleansing Moon sect leader Yan Wushi, known for his cunning and skills, chances upon him and comes up with a sinister plan: turn the benevolent disciple into a vengeful cultivator who could one day become a worthy rival.

Shen Qiao is thrown headfirst into a world of betrayal and deception, contrasting with his once-strong beliefs that good could exist in everyone. As he encounters further hardships that push him to his wits' end, Shen Qiao is faced with the decision of continuing to uphold his kind nature—despite the cruel reality he has been shown—or giving in to the deceitful scheme of the spiteful Yan Wushi.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1917/112024.jpg,https://myanimelist.net/anime/44196/Shanhe_Jian_Xin
Himawari wa Yoru ni Saku,,['Hentai'],6.73,T-Rex,ONA,Ranked N/A,"Members 7,190",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1266/109803.jpg,https://myanimelist.net/anime/43466/Himawari_wa_Yoru_ni_Saku
Doupo Cangqiong 4th Season,Fights Break Sphere 4th Season,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural', 'Martial Arts', 'Mythology']",7.97,Motion Magic,ONA,Ranked #621,"Members 4,843",Fourth season of Doupo Cangqiong.,https://cdn.myanimelist.net/images/anime/1887/112452.jpg,https://myanimelist.net/anime/44412/Doupo_Cangqiong_4th_Season
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω Mini Anime,,"['Comedy', 'Isekai']",5.86,"AQUA ARIS,             Magma Studio",ONA,Ranked #9924,"Members 4,455",Mini anime of Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω airing on the official Twitter account.,https://cdn.myanimelist.net/images/anime/1762/113876.jpg,https://myanimelist.net/anime/48615/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu_Ω_Mini_Anime
Doki Doki! Mini Mini! Kakushi Dungeon Gekijou,,"['Comedy', 'Fantasy']",5.84,Okuruto Noboru,ONA,Ranked #9992,"Members 3,982","Mini anime for Ore dake Haireru Kakushi Dungeon released weekly on the official YouTube channel.

Contains 12 regular episodes + 2 collab episodes.",https://cdn.myanimelist.net/images/anime/1736/111113.jpg,https://myanimelist.net/anime/45658/Doki_Doki_Mini_Mini_Kakushi_Dungeon_Gekijou
Home!,,"['Sci-Fi', 'Supernatural']",6.67,Orange,ONA,Ranked #5543,"Members 3,764","In the year 2124, Christopher is on a research expedition to Mars where he discovers a missing commercial vessel...",https://cdn.myanimelist.net/images/anime/1314/113741.jpg,https://myanimelist.net/anime/48577/Home
Blue Archive,,"['Fantasy', 'Video Game']",6.86,Yostar Pictures,ONA,Ranked #4616,"Members 3,604",Animated promotions for the mobile game Blue Archive.,https://cdn.myanimelist.net/images/anime/1521/114598.jpg,https://myanimelist.net/anime/48824/Blue_Archive
Youjo Shachou,Cute Executive Officer,"['Comedy', 'Workplace']",6.59,Project No.9,ONA,Ranked #5999,"Members 3,240","The president of Mujina Company, Najimu Mujina, isn't originally an adult, nor does she possess a genius intellect: she's a very ordinary 5-year-old girl. Followed by her indulgent and talented secretary, an office clerk of unknown nationality, and an employee who plays the straight man, the president charges into the world every day. 

(Source: MU, edited)",https://cdn.myanimelist.net/images/anime/1844/110500.jpg,https://myanimelist.net/anime/43001/Youjo_Shachou
Semantic Error,,"['Boys Love', 'Slice of Life']",7.10,,ONA,Ranked #3550,"Members 3,121","No matter how hard Chu Sangwoo tries to resist it, every part of his body wants to grab onto Jang Jaeyoung and never let go. With the spontaneous Jaeyoung by his side, Sangwoo learns that breaking free from his routine and acting on impulse is not always a bad thing. Perhaps submitting to his true feelings will bring him even closer to Jaeyoung, more than he could ever imagine.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1362/115895.jpg,https://myanimelist.net/anime/49202/Semantic_Error
Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,,"['Sports', 'School', 'Strategy Game', 'Shounen']",7.02,"M.S.C,             Studio Kai",ONA,Ranked #3923,"Members 2,666","The Atobe Group is establishing a new tennis court in Kanagawa and is planning to celebrate its opening with an exhibition match. Hyoutei Academy's tennis team captain, Keigo Atobe, nominates the best team in the region to participate: Rikkai University-Affiliated Middle School. On behalf of the Rikkai tennis team, Seiichi Yukimura accepts the challenge to showcase the prowess of its members.

Amidst tense preparations, the third-years of Hyoutei supervise next year's captain, Wakashi Hiyoshi. At the same time, the third-year members of Rikkai begin to worry whether Akaya Kirihara, the team's lone second-year member, can lead the club to glory once again. Determined to overthrow their respective captains' legacies during the match, both Hiyoshi and Kirihara continue rigorous training to prove they have what it takes to succeed them.

The future of Hyoutei and Rikkai rests on the shoulders of these second-year aces, who harbor high expectations and ambitious goals. Emboldened by their endeavors, the third-years of each respective team impart their feelings to the second years that will be carrying the torch for their schools once they graduate.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1382/116955.jpg,https://myanimelist.net/anime/41842/Shin_Tennis_no_Ouji-sama__Hyoutei_vs_Rikkai_-_Game_of_Future
Nu Wushen de Canzhuo Spring Festival Special,Cooking with Valkyries Spring Festival Special,"['Comedy', 'Gourmet']",7.13,,ONA,Ranked #3400,"Members 2,087",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1903/111820.jpg,https://myanimelist.net/anime/47614/Nu_Wushen_de_Canzhuo_Spring_Festival_Special
Shiawase nara Niku wo Morou! The Animation,,['Hentai'],5.42,,ONA,Ranked N/A,"Members 1,924","After her physical exam made her realize that maybe she has gotten a little too big, a girl decides to go on a diet!

Maybe her boyfriend can help her out with it...

(Source: hanime)",https://cdn.myanimelist.net/images/anime/1046/117027.jpg,https://myanimelist.net/anime/49580/Shiawase_nara_Niku_wo_Morou_The_Animation
Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",7.23,"Original Force,             Wan Wei Mao Donghua",ONA,Ranked #2851,"Members 1,852",Episodes 18-21 of Fanren Xiu Xian Chuan.,https://cdn.myanimelist.net/images/anime/1323/114855.jpg,https://myanimelist.net/anime/45558/Fanren_Xiu_Xian_Chuan__Yan_Jia_Bao_Dazhan
Inou no AICis: ESP & High School Detective,AICis the Supernatural,"['Mystery', 'Supernatural', 'School']",N/A,,ONA,Ranked #20734,"Members 1,740","The anime is set in the fictional Geso ward in Tokyo, a school city where an app called ""AICis"" is becoming popular. Those who get the app are given supernatural powers, which they use to pursue their own selfish desires, leading to many occurrences of violence and other incidents. The story focuses on a group of detectives who solve cases related to power wielders.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1199/112305.jpg,https://myanimelist.net/anime/47537/Inou_no_AICis__ESP___High_School_Detective
S-ke ni Totsuida M-jou no Nichijou,,['Hentai'],5.35,,ONA,Ranked N/A,"Members 1,730",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1253/113582.jpg,https://myanimelist.net/anime/48467/S-ke_ni_Totsuida_M-jou_no_Nichijou
Xing Wushen Jue,,"['Action', 'Fantasy', 'Martial Arts']",6.85,Ruo Hong Culture,ONA,Ranked #4682,"Members 1,704","In the whole world there lays twelve paths to climb the Tower of God, and in legends these twelve pathways leads toward legendary road of immortality. However these paths in the Tower of God, are far too long, without end.

In ancient times there once were many types of martial art, sadly the world underwent terrible changes, and only three were left: Flame, Dragon and Star Martial Arts. Generations of experts of those three martial arts are searching for road of immortality.

Star Martial Arts practitioner on his journey of lifetime, with young beauties on the side, plans to become Highest God.

(Source: Novelupdates)",https://cdn.myanimelist.net/images/anime/1883/111365.jpg,https://myanimelist.net/anime/47044/Xing_Wushen_Jue
Huyao Xiao Hongniang: Liang Shenghua,,"['Comedy', 'Drama', 'Romance', 'Supernatural', 'Historical']",6.62,Haoliners Animation League,ONA,Ranked #5858,"Members 1,495",The eleventh season of Huyao Xiao Hongniang.,https://cdn.myanimelist.net/images/anime/1479/114296.jpg,https://myanimelist.net/anime/48694/Huyao_Xiao_Hongniang__Liang_Shenghua
