title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Gegege no Kitarou (2018),GeGeGe no Kitaro,"['Comedy', 'Horror', 'Supernatural', 'Mythology', 'Shounen']",7.21,Toei Animation,TV,Ranked #2987,"Members 47,081","Nearly twenty years into the 21st century, people have forgotten the existence of youkai. When a number of unexplainable phenomena plague adults of the human world with confusion and chaos, thirteen-year-old Mana writes a letter to the Youkai Post in search of answers, only to be greeted by Gegege no Kitarou...

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1273/93610.jpg,https://myanimelist.net/anime/37140/Gegege_no_Kitarou_2018
Phantasy Star Online 2: Episode Oracle,,"['Action', 'Sci-Fi', 'Space']",6.54,Gonzo,TV,Ranked #6293,"Members 23,303","A TV anime adaptation of episode 1-3 out of 5 the total episodes from the Phantasy Star Online 2 game. Some anime-original content will be created as well.

Episode 1: During their qualification exam in planet Naberius, the player and fellow ARKS trainee Afin were attacked by vile organisms known as Darkers. This is followed by the two discovering a mysterious girl who lost most of her memories, and the truth regarding Naberius and the recent spike of Darker activities. 

Episode 2: The plot follows the player and Matoi as they try to unravel a dark conspiracy regarding the origin and purpose of ARKS.

Episode 3: The discovery of the planet Harukotan brought a new quest into the fray, as the peace between the Shironian and Kuronites that dwell in the planet is disturbed by the Kuronites' sudden attack. The newly-reformed ARKS is tasked to investigate the reason behind it all, and it seems like the truth is more complicated and horrifying than expected... 

(Source: phantasystar.fandom.com) ",https://cdn.myanimelist.net/images/anime/1923/99744.jpg,https://myanimelist.net/anime/39506/Phantasy_Star_Online_2__Episode_Oracle
Doraemon (2005),,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Kids', 'Shounen']",7.62,Shin-Ei Animation,TV,Ranked #1315,"Members 17,385","Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. 

It is the 2005 version of 1979 series, with certain changes in the animation and other things.

Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/6/23935.jpg,https://myanimelist.net/anime/8687/Doraemon_2005
Gudetama,The Lazy Egg,"['Comedy', 'Gourmet', 'Kids']",7.04,Gathering,TV,Ranked #3831,"Members 11,362","Gudetama, an egg that is dead to the world and completely lacks motivation. No matter what cooking method you use, Gudetama remains unmoved.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/79996.jpg,https://myanimelist.net/anime/23539/Gudetama
Beyblade Burst Gachi,Beyblade Burst Rise,"['Action', 'Adventure', 'Sci-Fi', 'Sports', 'Kids']",6.17,OLM,TV,Ranked #8358,"Members 8,113","Legendary Blader Valt Aoi has been training the next generation of elite Bladers at Spain’s BC Sol. One day, rookie Blader Koryu Drum witnesses Valt unleashing his newly evolved Gachi Bey, Slash Valkyrie. To Drum's surprise, Valkyrie radiates a golden light as it rockets around the stadium. Inspired by the limitless possibilities of this “Gold Turbo” state, Drum seeks to achieve the same bond with his Bey, Dragon. Here begins the story of Dante and Dragon’s rise to the peak of the Blading world.

(Source: USA Beyblade Burst Website)",https://cdn.myanimelist.net/images/anime/1318/99806.jpg,https://myanimelist.net/anime/39282/Beyblade_Burst_Gachi
Sazae-san,Mrs. Sazae,"['Comedy', 'Slice of Life']",6.10,Eiken,TV,Ranked #8746,"Members 7,507","The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1008/98996.jpg,https://myanimelist.net/anime/2406/Sazae-san
Nintama Rantarou,,"['Comedy', 'Kids']",7.08,Ajia-Do,TV,Ranked #3626,"Members 6,832","Rantarou, Shinbei and Kirimaru are ninja apprentices in the Ninja Gakuen, where first grade ones are called ""Nintamas"" (contraction of the words ninja+tama (egg)). They must learn everything a ninja must know, but as for our heroes, money, food or playing are more interesting. The series show the everyday adventures of our heroes, segmentated in a cartoon fashion, like 2 small episodes in a 30-min show. The cast also includes the teachers (Doi-sensei and crossdressing Yamada-sensei), nintama kunoichis, evil guys (Dokutake ninjas) and even family members of all the cast...

(Source: ANN)",https://cdn.myanimelist.net/images/anime/6/74028.jpg,https://myanimelist.net/anime/1199/Nintama_Rantarou
Aikatsu on Parade!,,"['Slice of Life', 'Idols (Female)', 'Music', 'School', 'Shoujo']",7.02,Bandai Namco Pictures,TV,Ranked #3882,"Members 5,256","Raki Kiseki is a second-year middle school student who transfers to Star Harmony Academy to become an idol. However, when she uses an Aikatsu Pass she received from her big sister (an Aikatsu engineer), something mysterious happens. Lots of doors appeared before her, and when she opens them, she meets Aikatsu idols she never knew before, such as Yume Nijino (Aikatsu Stars!). Raki vows to design her own premium dress and perform in it on stage. 

(Source: Anime News Network)",https://cdn.myanimelist.net/images/anime/1712/102652.jpg,https://myanimelist.net/anime/40266/Aikatsu_on_Parade
Chibi Maruko-chan (1995),Little Miss Maruko,"['Comedy', 'Slice of Life', 'School', 'Shoujo']",7.27,Nippon Animation,TV,Ranked #2681,"Members 4,679","Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1108/100604.jpg,https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
Cardfight!! Vanguard: Shinemon-hen,Cardfight!! Vanguard: Shinemon Arc,"['Action', 'Strategy Game', 'Shounen']",6.64,OLM,TV,Ranked #5707,"Members 3,850","This is the story of ""Shinemon Nitta"", the future manager of Card Capital.

10 years before the reunion of Aichi Sendou and Toshiki Kai, the card shop run by the Tokura family ""Card Capital"" was going out of business. Then came the attempt to take over the store by Esuka Hibino, the owner of a major card shop.

In order to protect Card Capital, Shinemon Nitta stands up as the ""Self-proclaimed Manager!""

(Source: Cardfight!! Vanguard Wiki)",https://cdn.myanimelist.net/images/anime/1197/113438.jpg,https://myanimelist.net/anime/40167/Cardfight_Vanguard__Shinemon-hen
Zoids Wild Zero,,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",5.91,OLM,TV,Ranked #9692,"Members 3,622","In the 21st century planet Earth was rendered inhospitable to life, and people mass-migrated to Planet Zi, the natural home of metallic life forms known as Zoids.

Many years later, Zi faces its end. Its inhabitants partake the journey to migrate back to Earth.

Attempting to regenerate the Earth to make it hospitable, the migrants come up with a ""Zi-Forming"" scheme.

However, the plan fails and Earth is left in its state of turmoil. Overrun by Zoids and blanked by unstable weather phenomena, the migrants are faced with a difficult life. The Empire and Republic settlements attempt to uncover Zoids buried within the Earth to bolster their respective armies.

The story picks up following second-generation Earth citizens: Leo Conrad and Buzz Cunningham, who have a chance encounter with a girl Sally Land as she flees the clutches of the Empire.

(Source: Zoids Wiki)",https://cdn.myanimelist.net/images/anime/1131/104980.jpg,https://myanimelist.net/anime/40166/Zoids_Wild_Zero
Sore Ike! Anpanman,,"['Comedy', 'Fantasy', 'Kids']",6.56,TMS Entertainment,TV,Ranked #6155,"Members 3,283","One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1902/111797.jpg,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
Bonobono (TV 2016),Bono Bono,"['Comedy', 'Slice of Life', 'Anthropomorphic']",6.38,Eiken,TV,Ranked #7226,"Members 2,820","Based on the original comic BONO BONO by Mikio Igarashi that has seen over 9,000,000 total copies printed, this is the definitive animated version of the emotionally soothing character-driven series that will make you ask yourself the philosophical question, ""What are living things?"" while laughing at heartwarming gags and being entertained by the interactions of amusing forest friends Bonobono the young sea otter, Chipmunk, Fishing Cat, and more.

Enjoy the easygoing days and minor misadventures of Bonobono and his friends!

(Source: Fuji Creative)",https://cdn.myanimelist.net/images/anime/13/77617.jpg,https://myanimelist.net/anime/32353/Bonobono_TV_2016
Kiratto Pri☆chan Season 2,,"['Comedy', 'Slice of Life', 'Idols (Female)', 'Music', 'Shoujo']",7.49,Tatsunoko Production,TV,Ranked #1728,"Members 2,539","Mirai Momoyama, Emo Moegi, and Rinka Aoba are 2nd year students at Kirarigaoka Middle School in Kirajuku, and together they form an idol group called ""Miracle☆Kiratts""! The popularity of their streaming programs has skyrocketed! One day, a mysterious Pri☆Chan idol named ""Dia"" appears, and everyone is given a Jewel Pact. Along with that, she announces the opening of the ""Jewel Auditions"", an event where idols with a jewel-like shine are chosen to become ""Jewel Idols"". Only those who can pass the audition with a sparkling heart can make their ""Kiratto Jewel"" shine, allowing them to receive their ""Jewel Coord"". And out of all of them, only the best ""Jewel Idol"" can wear the long-admired ""Diamond Coord"". Who's going to be?!

(Source: PriChan Wiki, edited)",https://cdn.myanimelist.net/images/anime/1616/103082.jpg,https://myanimelist.net/anime/38804/Kiratto_Pri☆chan_Season_2
Super Shiro,,['Kids'],6.02,Science SARU,TV,Ranked #9170,"Members 2,189","Spin-off series of Crayon Shin-chan franchise, featuring Shiro.  Commemorates 60th Anniversary of TV Asahi.",https://cdn.myanimelist.net/images/anime/1046/98745.jpg,https://myanimelist.net/anime/39183/Super_Shiro
Ojarumaru,Prince Mackaroo,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy', 'Kids']",6.38,Gallop,TV,Ranked #7193,"Members 1,768","In the Heian era, around 1000 years ago, a young boy of noble family named Ojarumaru is bored with his life of privilege. Meanwhile, three demons steal the power-stick of Enma, king of demons, and then lose it. Ojarumaru finds it, and uses it to transport himself to the present time. Here, he is befriended by a young boy named Kazuma, and becomes a member of his family. As time goes on, Ojarumaru makes many new friends, while dodging the comedic efforts of the three demons, Akane, Kisuke, and Aobee, as they try to recover the stick. (from ANN)",https://cdn.myanimelist.net/images/anime/2/8519.jpg,https://myanimelist.net/anime/4459/Ojarumaru
Jimoto ga Japan,I'm from Japan,"['Comedy', 'Slice of Life', 'Gag Humor', 'Shounen']",N/A,Oddjob,TV,Ranked #20874,"Members 1,724","There's a new tough guy transfer student in Tokyo. His name is Tokio and he's raring to see how scrappy the locals are. But when he comes face-to-face with a Japan-obsessed red-haired kid that won't leave him alone until he tells him exactly what prefecture he's from, his life takes a turn for the crazy! This kid isn't just Japan obsessed, he's developed a martial art based on all the different prefectures in the country! 

(Source: VIZ Media)",https://cdn.myanimelist.net/images/anime/1113/99082.jpg,https://myanimelist.net/anime/38881/Jimoto_ga_Japan
Puzzle & Dragon,,"['Strategy Game', 'Kids']",N/A,Pierrot,TV,Ranked #15182,"Members 1,332","The story is set in modern day Japan following the growth of the protagonist Taiga Akashi, an elementary school kid who wants to be a professional gamer someday. 

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1535/95070.jpg,https://myanimelist.net/anime/37096/Puzzle___Dragon
Duel Masters!!,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",5.61,"Brain's Base,             Shogakukan Music & Digital Entertainment",TV,Ranked #10951,"Members 1,047",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1287/106313.jpg,https://myanimelist.net/anime/39039/Duel_Masters
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,"['Comedy', 'Slice of Life']",N/A,,TV,Ranked #21168,Members 995,"Fourth season of Kamiusagi Rope, events occur after the feature film. Airs on Mezamashi TV instead of the theaters.",https://cdn.myanimelist.net/images/anime/6/72182.jpg,https://myanimelist.net/anime/30151/Kamiusagi_Rope__Warau_Asa_ni_wa_Fukuraitaru_tte_Maji_ssuka
Knyacki!,,"['Comedy', 'Drama', 'Fantasy', 'Kids']",6.13,,TV,Ranked #8596,Members 917,"Two caterpillars investigate objects on a kitchen counter while searching for food. One of them finds a piece of pasta and is intrigued by the fact that there's a hole in the middle.

They are having fun until a big mean caterpillar arrives. It's time for a major show down...",https://cdn.myanimelist.net/images/anime/2/55107.jpg,https://myanimelist.net/anime/7505/Knyacki
Go! Go! Atom,,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Mecha', 'Kids']",5.94,"Tezuka Productions,             Planet Nemo Animation",TV,Ranked #9563,Members 854,"The eco-systems of planet Earth are endangered. Lucky for us, a super-powered robot boy is flying to rescue! astro in on a mission to help anyone anywhere in the world with a problem involving natural phenomena. Go little Astro Boy! GO! 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1793/107568.jpg,https://myanimelist.net/anime/40367/Go_Go_Atom
Hanakappa,,"['Comedy', 'Kids']",6.00,"Xebec,             OLM",TV,Ranked #9255,Members 757,Story about Kappa with flowers on their heads.,https://cdn.myanimelist.net/images/anime/1105/90503.jpg,https://myanimelist.net/anime/8336/Hanakappa
Aware! Meisaku-kun,,"['Comedy', 'Parody', 'School', 'Kids']",N/A,Pie in the sky,TV,Ranked #18509,Members 740,"A long, long time ago, there was a prestigious school called ""Ryuuguu Elementary School"" that produced many masterpiece characters. One day, an ordinary boy named Meisaku Matsuda enrolled at the school. Little did he know that the place for learning was filled with crazy characters like Sweets, the energetic idiot; Musubi, a rice ball who gets angry when called ""onigiri""; Nokio, a narcissistic self-proclaimed robot; and Bolt, who's clearly faster than a rabbit. Surrounded by such unique characters, will Meisaku be able to graduate as a splendid masterpiece character?

(Source: Anime News Network)",https://cdn.myanimelist.net/images/anime/1925/122974.jpg,https://myanimelist.net/anime/32956/Aware_Meisaku-kun
Shiawase Haitatsu Taneko,,['Comedy'],N/A,Kachidoki Studio,TV,Ranked #15884,Members 736,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.)

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/28900.jpg,https://myanimelist.net/anime/10506/Shiawase_Haitatsu_Taneko
B Rappers Street,,"['Comedy', 'Music']",N/A,Pie in the sky,TV,Ranked #18522,Members 628,"A multimedia project collaboration between Shogakukan, Sony Interactive Entertainment, Sony Music Entertainment, and Sony Music Communications, and features a theme of rap and hip-hop.

The story follows Yo!Hey, a boy who raps to the beat of his farts.

The anime will air withing the Ota-Suta (""Good Morning Star"") children's television program and the manga counterpart will be published in March.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1126/99095.jpg,https://myanimelist.net/anime/39031/B_Rappers_Street
Neko to Mata,,['Supernatural'],N/A,,TV,Ranked #14553,Members 586,"The series centers around two cats: a younger sister named Neko, and an older brother named Mata. Neko is a nekomata (a mythical two-tailed cat), innocently selfish, and spoiled by her brother. Mata is a neighborhood cat with an eartipped mark as a sign of being neutered. They meet under a streetlight in the city at night to talk.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/85474.jpg,https://myanimelist.net/anime/35444/Neko_to_Mata
Kirin the Noop,,['Adventure'],N/A,,TV,Ranked #21390,Members 569,A shadow painting anime about a timid giraffe named Noop and his hedgehog companion named Harry as they travel their distant star world helping each other.,https://cdn.myanimelist.net/images/anime/13/86110.jpg,https://myanimelist.net/anime/35694/Kirin_the_Noop
Kedama no Gonjirou,,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,"OLM,             Wit Studio",TV,Ranked #21250,Members 521,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1072/113437.jpg,https://myanimelist.net/anime/39040/Kedama_no_Gonjirou
Taeko no Nichijou,,"['Slice of Life', 'Workplace']",N/A,DLE,TV,Ranked #16412,Members 506,"A short anime about Taeko Shinbou who is an office worker that is patient with everything and greets everything that comes her way with cheer. An announcement was made that a ""regular person"" from Kantou will voice Taeko rather than an industry professional.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1583/103149.jpg,https://myanimelist.net/anime/40423/Taeko_no_Nichijou
Kyou mo Tsuno ga Aru,,['Comedy'],N/A,MMDGP,TV,Ranked #13591,Members 502,An everyday life of yellow frog with horn.  Based on the web manga of the same title.,https://cdn.myanimelist.net/images/anime/1189/98233.jpg,https://myanimelist.net/anime/39003/Kyou_mo_Tsuno_ga_Aru
Shimajirou no Wow!,,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",N/A,The Answer Studio,TV,Ranked #15915,Members 490,Fourth season of the Shimajirou children's television series.,https://cdn.myanimelist.net/images/anime/9/50737.jpg,https://myanimelist.net/anime/18941/Shimajirou_no_Wow
Mori no Ratio,Ratio of Forest,"['Adventure', 'Fantasy', 'Kids']",N/A,,TV,Ranked #14324,Members 458,Stop-motion anime about a girl named Ratio who lives in a forest with her icy monsters and creatures. Every day she goes out explores new things.,https://cdn.myanimelist.net/images/anime/8/70899.jpg,https://myanimelist.net/anime/29427/Mori_no_Ratio
Manul no Yuube,,['Slice of Life'],N/A,,TV,Ranked #13924,Members 454,"Within the nature ""Darwin Kita! Kikimono Shin Densetsu"" program on NHK1.5 airs the short Manul no Yuube, based on a web manga/comic of the same name. It following animal characters who visit the bar Manul no Yuube. The bar is run by the Mama who is a Pallas's cat (Otocolobus manul) and serviced by the hostess Tsunomin who is a Brazilian treehopper (Bocydium globulare).",https://cdn.myanimelist.net/images/anime/1980/96936.jpg,https://myanimelist.net/anime/38776/Manul_no_Yuube
Pikachin-Kit,,"['Comedy', 'Sci-Fi', 'Kids']",N/A,"OLM,             Shin-Ei Animation",TV,Ranked #15046,Members 446,"A fifth-year elementary student named Eiji Toomatsu, and his ""inspiration"" buddy, a dog named Pochirou. One day Eiji finds a mysterious book called the ""Pikachin Research Book,"" and learns about the seven tools that make up the Pikachin Kit. Eiji presses a button inside the research book, and immediately a ""Future Amazon"" delivery arrives at his door with the kit. Eiji uses the blueprints included in the box to assemble the kit, but it seems as though 1% part of the kit is still missing. 

In the franchise, the word ""Pikachin"" means the flash of inspiration or insight one gets about a new project, similar to the visual of a lightbulb turning on above one's head when someone has an idea. The concept of the franchise is ""invention is 99% plastic models, 1% inspiration."" 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/12/88334.jpg,https://myanimelist.net/anime/36552/Pikachin-Kit
Gohan Kaijuu Pap,,"['Action', 'Comedy', 'Kids']",N/A,DLE,TV,Ranked #20027,Members 418,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",https://cdn.myanimelist.net/images/anime/13/59289.jpg,https://myanimelist.net/anime/22669/Gohan_Kaijuu_Pap
Neko Neko Nihonshi 4th Season,Meow Meow Japanese History,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai', 'Kids']",N/A,,TV,Ranked #14540,Members 394,Fourth season of Neko Neko Nihonshi.,https://cdn.myanimelist.net/images/anime/1757/106368.jpg,https://myanimelist.net/anime/39356/Neko_Neko_Nihonshi_4th_Season
Yowamushi Monsters,,['Kids'],N/A,,TV,Ranked #17894,Members 393,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,https://cdn.myanimelist.net/images/anime/11/72127.jpg,https://myanimelist.net/anime/30119/Yowamushi_Monsters
Robot Pulta,,"['Adventure', 'Comedy', 'Mecha', 'Kids']",N/A,,TV,Ranked #15398,Members 361,Stop-motion animation about robots; though mainly focusing on Pulta a white square robot.,https://cdn.myanimelist.net/images/anime/9/70637.jpg,https://myanimelist.net/anime/29375/Robot_Pulta
Konigiri-kun,,['Kids'],N/A,,TV,Ranked #13407,Members 324,A stop-motion anime using bentou ingredients as the characters.,https://cdn.myanimelist.net/images/anime/8/86112.jpg,https://myanimelist.net/anime/35696/Konigiri-kun
Liv & Bell,,"['Adventure', 'Kids']",N/A,,TV,Ranked #13743,Members 320,"A stop-motion animation about Liv, a curious little girl and Bell, a gluttonous hedgehog. Together they go on an adventure in a picture book. ",https://cdn.myanimelist.net/images/anime/6/70717.jpg,https://myanimelist.net/anime/29421/Liv___Bell
Otoppe,,"['Fantasy', 'Music', 'Kids']",N/A,,TV,Ranked #14896,Members 311,"The series follows a young girl named Shina who hopes to become the world's best DJ, and is interested in new sounds. Shina explores a mysterious world filled with Otoppe, strange creatures capable of unique sounds.",https://cdn.myanimelist.net/images/anime/4/85180.jpg,https://myanimelist.net/anime/35372/Otoppe
Oidon to,,"['Sports', 'Kids']",N/A,,TV,Ranked #14747,Members 285,A young boy tries to become as strong of a sumo wrestler as his father. ,https://cdn.myanimelist.net/images/anime/13/86114.jpg,https://myanimelist.net/anime/35698/Oidon_to
Keito no Yousei: Knit to Wool,,"['Fantasy', 'Kids']",N/A,,TV,Ranked #21252,Members 281,A stop-motion anime using knitted characters. Knit and Wool are yarn fairies who create a fun knitted play time at night.,https://cdn.myanimelist.net/images/anime/2/86111.jpg,https://myanimelist.net/anime/35695/Keito_no_Yousei__Knit_to_Wool
Unicorn no Kyupi,,"['Fantasy', 'Kids']",N/A,,TV,Ranked #16964,Members 275,"Unicorn no Kyupi is a helpful sprite that lives in the kitchen and polishes dirty pots and pans clean with its fluffy white body. Harigorou, a rival sprite shaped like a hedgehog, tries to interfere. 

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1165/91319.jpg,https://myanimelist.net/anime/34990/Unicorn_no_Kyupi
Pakkororin,,['Kids'],N/A,,TV,Ranked #14939,Members 265,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",https://cdn.myanimelist.net/images/anime/1134/93318.jpg,https://myanimelist.net/anime/38099/Pakkororin
Egg Car,,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",N/A,,TV,Ranked #19666,Members 261,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1750/102905.jpg,https://myanimelist.net/anime/40368/Egg_Car
Reizouko no Tsukenosuke!,,"['Comedy', 'Parody', 'Kids']",N/A,,TV,Ranked #15341,Members 244,A gag anime about foods in a refrigerator. The anime airs within the Oha Suta children's morning TV program and will receive a simultaneous manga serialization by Kazumata Oguri.,https://cdn.myanimelist.net/images/anime/1884/95217.jpg,https://myanimelist.net/anime/38451/Reizouko_no_Tsukenosuke
Kaijuu Step Wandabada,,"['Comedy', 'Kids']",N/A,Usagi Ou,TV,Ranked #21066,Members 239,"Anime based on the picture book Kaijuu Step, which features monsters from Ultraman series",https://cdn.myanimelist.net/images/anime/1412/119286.jpg,https://myanimelist.net/anime/39628/Kaijuu_Step_Wandabada
Bbasha Mecard S,,"['Mecha', 'Strategy Game', 'Kids']",N/A,,TV,Ranked #18690,Members 138,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1145/114451.jpg,https://myanimelist.net/anime/48762/Bbasha_Mecard_S
Metallion,Metallions,"['Action', 'Sci-Fi', 'Mecha', 'Kids']",N/A,,TV,Ranked #14107,Members 120,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1393/114529.jpg,https://myanimelist.net/anime/48203/Metallion
Synostone,,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Kids']",N/A,,TV,Ranked #16395,Members 112,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1284/114518.jpg,https://myanimelist.net/anime/48263/Synostone
Chuldong! Animal Rescue,Animal Rescue,"['Fantasy', 'Sci-Fi', 'Kids']",N/A,,TV,Ranked #19177,Members 109,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1313/114497.jpg,https://myanimelist.net/anime/48332/Chuldong_Animal_Rescue
Titipo Titipo 2,Titipo Titipo Season 2,"['Racing', 'Kids']",N/A,,TV,Ranked #16695,Members 98,The second season of Titipo Titipo.,https://cdn.myanimelist.net/images/anime/1279/123606.jpg,https://myanimelist.net/anime/51754/Titipo_Titipo_2
Sup Sog Chingu Seutonijeu,Stonyz,['Kids'],N/A,,TV,Ranked #16364,Members 92,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1762/115556.jpg,https://myanimelist.net/anime/48257/Sup_Sog_Chingu_Seutonijeu
Longlong Juggessji?,Journey of Long,"['Comedy', 'Fantasy', 'Kids']",N/A,,TV,Ranked #13771,Members 46,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1268/125163.jpg,https://myanimelist.net/anime/48192/Longlong_Juggessji
Xian Wang de Richang Shenghuo,The Daily Life of the Immortal King,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life', 'Mythology', 'School']",7.33,Haoliners Animation League,ONA,Ranked #2380,"Members 248,801","Wang Ling is a high school student with a cool and carefree demeanor. Coming off as someone with a very low spiritual force, he actually possesses a power capable of destroying the world at a moment's notice. To mitigate the volatile force within him, his parents have resorted to using an amulet as a temporary solution. However, the amulet weakens over time and Wang Ling's emotions also accelerate its deterioration. Now with the amulet on the verge of breaking, Wang Ling and his father race against time in order to fix it.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1925/105508.jpg,https://myanimelist.net/anime/41094/Xian_Wang_de_Richang_Shenghuo
Overflow,,"['Romance', 'Hentai']",7.20,Studio Hokiboshi,ONA,Ranked N/A,"Members 122,473","Kazushi Sudou is a university student who is visited by his two childhood friends, the sisters Ayane and Kotone Shirakawa. When Ayane discovers that Kazushi not only forgot to buy her pudding but is also using her special lotion in the bath, she decides to take revenge and join Kazushi in his bath along with Kotone. Will the perverted Kazushi be able to remain indifferent to them both?

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1781/104461.jpg,https://myanimelist.net/anime/40746/Overflow
Psycho-Pass 3: First Inspector,,"['Action', 'Mystery', 'Sci-Fi', 'Adult Cast', 'Detective', 'Psychological']",7.81,Production I.G,ONA,Ranked #887,"Members 83,073","Inspectors Arata Shindou and Mikhail Kei Ignatov have uncovered a dangerous conspiracy. The Sybil System, the ultimate judge of human character in Japan, is being undermined by a criminal syndicate that is amassing wealth and power in the shadows.

Now, Bifrost agent Kouichi Azusawa launches a direct assault upon the Criminal Investigation Department by occupying its headquarters and taking Inspector Shindou and everyone with him hostage. CID Unit 1 supervisor, along with Chief Mika Shimotsuki and former unit members Shinya Kougami and Nobuchika Ginoza, face the task of reclaiming the building and saving everyone inside.

Alongside the hostage situation and Azusawa’s demands for Tokyo governor Karina Komiya’s resignation, there is a sinister plot hatching in the background—a secret plan that will force Inspector Shindou to confront not only Azusawa but also his own past. These events slowly bring him closer to unshrouding the mystery that has eluded him and his best friend, Ignatov, for many years.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1085/110722.jpg,https://myanimelist.net/anime/40858/Psycho-Pass_3__First_Inspector
